source,reference,translation,z-score,avg-score,annotators
"The duo, ranked second in the tournament after Riikka Lehtonen and Taru Lahti, has a clear goal.","Kaksikko, järjestetty toista turnauksessa Lehtosessa ja Taru Riikka jälkeen Lahti, on selvää maalia.",Riikka Lehtosen ja Taru Lahden jälkeen turnauksessa toiseksi rankatun kaksikon tavoite on selkeä.,-1.58144764416398,15.0,1
"A spokesperson for Sons & Daughters said they were ""shocked and devastated"" by his death.","Tiedottaja Poiille & Tyttärille sanoi, että he olivat ""järkyttyneille ja järkyttyneille"" hänen kuolema kanssa.","Sons & Daughtersin edustaja sanoi, että he ovat ”kauhistuneita ja järkyttyneitä” hänen kuolemansa takia.",-0.05784496096114401,59.0,2
You know it will get better for you.,"Tiedämme, että se saatte paremman sinut varten.","Voit uskoa, että tilanne helpottuu.",-1.37368364190905,21.0,1
"But now NHS watchdog NICE has advised that it should be given to people for four years, to further reduce the risk of cardiovascular problems.","Mutta nyt NHS VAHTIKOIRANICE on neuvonut, että sen pitäisi antaa ihmisille neljäksi vuodeksi, kauemmin vähentää sydän ja verisuoniongelmien riskiä.","Mutta nyt NHS:n valvoja NICE on neuvonut, että sitä pitäisi antaa ihmisille neljän vuoden ajan, jotta voitaisiin yhä laskea sydän- ja verisuoniongelmien riskiä.",-0.33486363063438696,51.0,2
"In Queensland, three out of five people - mostly the elderly, immigrants, vulnerable workers, victims of violence and those without resources to fight unfair evictions and the like - are already turned away while seeking free legal advice and representation.","Queenslandissa, kolme viidessä ihmistä - enimmäkseen iäkästä, maahanmuuttajat, haavoittuvat työntekijät, väkivallan uhrit ja toiden ilman luonnonvaroja taistella epäoikeudenmukaiset häädöt ja tykkäys - ovat jo käännytetään ja samalla etsiä vapaita laillista neuvoa ja edustusta.","Queenslandissa kolme viidestä ihmisestä - pääasiassa vanhuksista, maahanmuuttajista, haavoittuvista työntekijöistä, väkivallan uhreista, niistä, joilla ei ole mahdollisuuksia taistella epäreiluja häätöjä ja vastaavia vastaan - käännytetään jo pois heidän etsiessään ilmaista oikeudellista neuvontaa ja edustusta.",-0.6017600372576789,23.0,1
The police found a suspicious package from the basketball arena and closed the place from audience.,Poliisi löyti epäilyttävän paketin koripallon areena ja sulki paikan kuulijakunnasta.,Poliisi löysi epäilyttävän paketin koripalloareenasta ja sulki paikan yleisöltä.,0.0460370401663221,62.0,1
"Even on the television side, the viewers are divided between TV2 and Yle Fem channels.","Jopa televisiopuoli, katselijat olemme jaetaan TV2 ja Yle välissä Fem kanavien.",Television puolellakin katsojat jakaantuvat TV2:n ja Yle Fem -kanaville.,-0.6795414804740619,7.0,1
"""This isn't a good experience for people and we plan to address the issue,"" a Facebook spokesperson said in an e-mailed statement.","""Tämä ei ole hyvä kokemus ihmisille ja me suunnittelemme esittämään kysymyksen, Facebook puhehenkilö sanoi e-mailed julkilausumassa.","”Tämä ei ole hyvä kokemus ihmisille, ja meillä on suunnitelmissa tarttua ongelmaan”, Facebookin edustaja sanoi sähköpostilausunnossa.",-0.0280623862400004,37.0,1
But remember that the safest way out of any mugging - if you're not a Krav Maga grandmaster - is to hand over your cash.,"Mutta muista/muistakaa, että turvallisin keino mistakin tahansa päällekarkauksesta - jos sinä et ole Krav Maga grandmaster - on siirtää käteisensi.","Mutta muista, että jos et ole Krav Magan suurmestari, turvallisin tapa pois ryöstötilanteesta on luopua rahoistasi.",-0.24771162105528305,31.0,1
"The fact that it has occurred in Germany and at that very hotel chain, is an even greater disgrace.","Asialla, että se olemme ilmenneet Saksassa ja tuon very hotelliketjun luona, olemme jopa suurempi häpeän.","Mutta vielä suurempi häpeä on se, että näin kävi Saksassa ja tässä kyseisessä hotelliketjussa.",-1.05309214871132,9.0,1
"According to her, the city is celebrating the Queen's birthday and Mothers’ Day.","Hänen Mukaan, kaupungin Kuningattaren juhlia syntymäpäivän ja Äitien Day.",Hänen mukaansa kaupungissa juhlitaan kuningattaren syntymäpäivää ja äitienpäivää.,-0.7105848099936021,30.0,1
"You can turn yourself into a pineapple, a dog or a character befitting a Roy Lichtenstein painting.","Voit kääntyä itse ananakseen, koira tai hahmo Royin, joka befit Lichtensteinin, joka maalaa.","Voit muuttaa itsesi ananakseksi, koiraksi tai hahmoksi, joka sopisi Roy Lichtensteinin maalaukseen.",-0.841301700584306,24.0,1
Effortless on beam.,Effortless puomilla.,Sujuva puomilla.,-0.421016315844101,35.5,2
We are satisfied with how many TV viewers choose the Olympics in the first place.,Meitä tyydytetään kanssa kuinka monia televisionkatsojia valitsemme Olympialaisia ennen kaikkea.,"Olemme tyytyväisiä siihen, kuinka suuri osa tv-katsojista ylipäänsä valitsee olympialaiset.",-0.7864818677921059,25.5,2
The leaders of Russia and Turkey met on Tuesday to shake hands and declare a formal end to an eight-month long war of words and economic sanctions.,Venäjän ja Turkin johtajat kohtasivat tiistaina kätellä ja julistaa muodollisen lopun eight-month pitkälle sanasodalle ja talouspakotteille.,Venäjän ja Turkin johtajat tapasivat tiistaina kätelläkseen toisiaan ja julistaakseen kahdeksan kuukautta kestäneen sanojen ja taloudellisten pakotteiden taistelun virallisesti päättyneeksi.,0.547467396818111,62.0,1
"The accident happened on the main road number 8, a few kilometres from Himanka towards Kalajoki.","Onnettomuus tapahtui päätyön numero 8, muutama kilometrit Himankesta Kalajokia kohti.",Onnettomuus sattui valtatiellä 8 Himangalta muutaman kilometrin Kalajoelle päin.,0.20293101552618,58.0,1
"On Thursday, Snapchat declined to discuss the racial backgrounds of its staff, but according to a spokesman, the company recently hired a recruiter to focus on underrepresented populations and on driving inclusion efforts internally.","Torstaina Snapchat taantui analysoida henkilöstöänsä rotutaustoja sen, mutta puhemiehen mukaan, yritys vastikään vuokrasi värvääjän keskittyä underrepresented väestöihin ja osallisuuden ajaa ponnistuksia sisäisesti.","Torstaina Snapchat kieltäytyi keskustelemasta henkilökuntansa rotutaustoista, mutta edustajan mukaan yritys palkkasi jokin aika sitten rekrytoijan keskittymään aliedustettuihin väestöihin ja viemään eteenpäin sisäisiä sisällyttämispyrkimyksiä.",-0.8410870707821428,26.0,1
She said: 'It's been an absolute nightmare for people down here and I don't think people should have to live like that.,Hän totesi: 'Se on ollut ehdoton painajainen ihmisille alas tässä enkä minun en ajatele ihmisten pitäisi täytyy elävät kuten tuo.,"Hän sanoi: ”Tämä on ollut varsinaista painajaista asukkaille, eikä ihmisten mielestäni pitäisi joutua elämään tällä tavalla.",-0.320928032660377,29.0,1
Salomon Koli bravely began as an agricultural entrepreneur,Salomon Koli urheasti alkoi maatalousyrittäjänä.,Salomon Koli lähti rohkeasti maatalousyrittäjäksi,0.620560507207711,64.0,1
The SS leaders created a state-supported programme known as Lebensborn in 1936.,SS johtajat loivat state-supported ohjelman tunnettiin nimellä Lebensborn vuonna 1936.,"SS-johtajat loivat valtion tukeman ohjelman, joka tunnetaan nimellä Lebensborn, vuonna 1936.",1.30272814489207,89.0,1
"“Putin’s policies have helped the Finnish consumer in the short term”, says Lehtinen.","""Putinin politiikat ovat auttaneet suomalaista kuluttajaa lyhyellä aikavälillä"", sanovat Lehtinen.","""Putinin politiikka on auttanut suomalaista kuluttajaa lyhyellä tähtäimellä"", Lehtinen kertoo.",1.38772943974513,92.0,1
The boat's engine had an emergency kill cord but it had somehow come detached from the person driving the boat when it capsized.,"Veneen koneella oli hätätila killin napanuora mutta se oli jotenkin tullut irrallista henkilöyn, joka ajoi venettä kun se kaatui.","Veneen moottorissa oli tappokatkaisinköysi, mutta se oli jotenkin irronnut venettä ajaneesta henkilöstä, kun vene kaatui.",-1.38950002850631,9.0,1
"""I can personally recommend to visit the cities of Isfahan, Shiraz and Yazd that have preserved monuments of ancient Persian civilization in good condition,"" he said.","""minä voin henkilökohtaisesti suosittelee vierailla Isfahanin, Shirazin ja Yazdin kaupunkit, joka on säilyttänyt muinaisen persialaisen civilizationin monumenttit hyvässä ehdossa, hän sanoi.","”Voin henkilökohtaisesti suositella Isfahanin, Shirazin ja Yazdin kaupungeissa vierailua. Niissä on säilytetty muinaisen persialaisen sivilisaation muistomerkkejä hyvässä kunnossa”, hän sanoi.",-0.129559534775887,45.0,1
Tourists are attracted to Finland using for example online advertising.,"Matkailijoita houkutellaan Suomeen, joka käyttämässä esimerkiksi internetmainontaa.",Turisteja houkutellaan Suomeen muun muassa online-mainonnalla.,0.583327857531624,68.0,1
"Rebuilding real trust will be hard, perhaps impossible.","Jälleenrakentaa reaaliluottamuksen on kovasti, kenties mahdoton.","Todellisen luottamuksen uudelleenrakentaminen tulee olemaan hankalaa, ehkä mahdotonta.",-0.073824041493497,45.0,1
"AGL said it had already written down the value of the contracts in its accounts by $187 million in ""anticipation of a termination event.""","AGL sanoi, että se oli jo kirjoittanut alas arvon tileissä sopimusten siinä $187 miljoonaa ""palvelussuhteen tapahtuman ennakoinnissa.","AGL sanoi, että se on jo ”päättymistä ennakoiden” alentanut sopimusten arvoa kirjanpidossaan 187 miljoonalla dollarilla.",0.29164151045450704,55.0,1
"If need be, work duties might take Heila and Suntio also to other points of entry and to harbour.","Tarpeen vaatiessa, työvelvollisuudet saattaa ottaa Heilen ja Suntion myös muille maahantulon kohdille ja antaa suoja.",Työtehtävät saattavat viedä Heilan ja Suntion tarpeen tullen myös muillekin rajanylityspaikoille ja satamiin.,0.584013952012911,63.0,1
"In addition to the main stage and the smaller stages, this year there will be gigs in a tent accommodating 15.000 people.","Päävaiheen lisäksi ja pienempien vaiheiden, tänä vuotena siinä on keikojen teltassa, joka, joka majoittaen 15.000 ihmistä.",Päälavan ja pienempien esiintymislavojen lisäksi keikkapaikkana tänä vuonna toimii 15 000 ihmisen teltta.,-0.555788991176134,31.0,1
But are YouGov's results true?,Mutta ovat Yougovin tulokset todet?,Mutta pitävätkö YouGovin tulokset paikkansa?,0.520715771489292,62.0,1
"At the same time, Adraina Ugarte, who is familiar from the TV series The Time in Between (2013-2014), rises to the role of the other leading lady: Julieta as a young teacher.","Samaan aikaan, Adraina Ugarte, joka on tuttu tv-sarjasta Aiasta in between (2013-2014), nousee roolille muun johtavan ladyn: nuorena opettajana Julieta.","Samalla toiseen naispääosaan nousee Julietaa nuorena opettajana esittävä Adraina Ugarte, tv-tuttu sarjasta Ommelten välinen aika (2013-2014).",-0.4168851508322071,35.0,2
"That calmed the situation, and the most cancelled their notice.","Tuo rauhoitti tilannetta, ja paljon mitätöi niiden havaintoa.","Se rauhoitti tilannetta, ja suurin osa perui ilmoituksen.",0.14545528967530602,51.0,1
"""I think what he's saying there is legitimate, political commentary,"" Mr. Giuliani said when questioned about the veracity of Mr. Trump's assertion about Mr. Obama and Mrs. Clinton having founded the Islamic State.","""minä ajattelen mitä hän sanominen on oikeutettua, poliittista kommentaaria, Herra Giuliani sanoi kun kuulustelltu todenperäisyydestä Herra Trumpin väitettä Herra Obamasta ja Mrs. Clintonia, joka oli perustanut Muslimivaltion.","”Uskon, että hänen sanoissaan on todellisia, poliittisia kommentteja”, Giuliani sanoi, kun häneltä kysyttiin todenperäisyydestä liittyen Trumpin väitteeseen, jonka mukaa Obama ja Clinton perustivat islamilaisen valtion.",-0.35919701938563603,30.0,1
The bomb attacks in Thailand that happened during last evening and night (CET) killed at least four people.,"Pommi hyökkäykset Thaimaassa, joka tapahtui aikana edellisen iltan ja yön (CET) tapppoi ainakin neljää ihmistä.",Thaimaassa eilisiltana ja viime yönä Suomen aikaa tapahtuneissa pommi-iskuissa kuoli ainakin neljä ihmistä.,-0.320928032660377,29.0,1
"In March 1933, shortly after ascending to the presidency, Franklin Delano Roosevelt sat down to lunch in the Oval Office.","Maaliskuussa 1933, pian jälkeen ascend presidentinviralle, Franklinin Delano Rooseveltin istuutui lounastaa Oval Office.","Maaliskuussa 1933, pian presidentiksi tultuaan, Franklin Delano Roosevelt istuutui syömään lounasta virkahuoneessaan.",-0.6870100906858471,19.0,1
"“We will get the online ratings only later”, says Pokkinen.","""Me tulemme verkkoluokituksille vain myöhäisempi"", sanomme Pokkinen.","""Verkon katsojaluvut saamme vasta myöhemmin""., Pokkinen kertoo",-1.20676725253231,14.0,1
"Criminal and antisocial behaviour will never be tolerated by Devon and Cornwall Police, who will continue to work with partners to protect our communities.","Rikollinen eikä epäsosiaalista käyttäytymistä ei koskaan Devon sietänyt ja Cornwall Police, joka jatkaa toimii kumppanien kanssa suojella yhteisöjämme.",Devonin ja Cornwallin poliisi ei koskaan tule sietämään rikollista ja antisosiaalista käytöstä. Poliisi jatkaa työtä yhteistyökumppaneidensa kanssa suojellakseen yhteisöjämme.,0.35768304354871994,71.0,1
"Researchers from Aalto University and from universities of Turku and Tokyo carried out a survey, according to which Finland’s country image is exceptionally strong and positive among the Japanese when compared to other Nordic countries.","Tutkijat Aalto yliopistosta ja Turun ja Tokio yliopistoista suorittivat kyselyn, joka mukaan Suomen maa kuva on poikkeuksellisen vahva ja positiivinen Japanin joukossa jos verrataan muihin pohjoismaihin.",Aalto-yliopiston sekä Turun ja Tokion yliopistojen tutkijoiden toteuttaman kyselytutkimuksen mukaan Suomella on poikkeuksellisen vahva ja positiivinen maakuva japanilaisten keskuudessa verrattuna muihin Pohjoismaihin.,1.05911916954532,76.0,1
Where is everyone?,Missä on jokainen?,Missä kaikki ovat?,0.364734620844108,57.0,1
"Thus you are covering three pillars of health - movement, fresh air and sunshine, and fun.","Siten katatte kolmea terveyden pilaria - liikkeen, tuore ilma ja auringonpaiste, ja hauska.","Näin katetaan terveyden kolme pilaria: liikunta, raitis ilma ja auringonpaiste sekä hauskuus.",0.0114097064571668,61.0,1
He started at Verb in 2001 and was there until the end.,Hän alkoi Verbin luona vuonna 2001 ja oli siinä loppuon.,"Hän aloitti Verbissä vuonna 2001, ja oli siellä loppuun asti.",-0.3694909643435421,50.0,1
"Overall, nearly 79% of the total bridge deck is now in place, the final section of deck is having its concrete deck cast in Rosyth today, meaning all the deck is ready to be lifted into place on the bridge.","Haalari, melkein 79 prosentti koko sillan kanresta olemme nyt paikassa, lopullinen kanren osio on konkreettisen kanren, joka heitetään Rosythissa tänään, tarkoittaminen kaikki kansi on valmista nostettavaksi paikkaan sillalla.","Kaiken kaikkiaan lähes 79 % siltakannesta on nyt paikoillaan ja kannen viimeisen osuuden betonikansi valetaan tänään Rosythissa, mikä tarkoittaa, että koko kansi on valmis nostettavaksi paikoilleen sillalle.",-1.23517430707243,25.0,1
I founded my gymnastics foundation 20 years ago.,Minä perustin voimistelunni perustan 20 vuotta sitten.,Perustin voimistelusäätiöni 20 vuotta sitten.,-0.12709962837945502,57.0,1
The Russian leader certainly won bonus points with Ankara for calling in support of the elected authorities after the attempted coup.,Venäläinen johtaja todella voitti bonuksen kohdat Ankaran kanssa varten kutsua sisällä valituiksi viranomaisiksi tuen vallankaappausyrityksen jälkeen.,"Venäjän johtaja taatusti sai irtopisteitä Ankaralta, jonne hän soitti vallankumousyrityksen jälkeen tukeakseen nimettyjä viranomaisia.",-0.0924722946702992,58.0,1
This was a very difficult case as the behaviour was extreme and their actions must have been terrifying for her neighbours to witness.,Tämä oli hyvin vaikea tapaus kuten käyttäytyminen oli äärimmäiset ja niiden toimintoja täytyy olla ollut pelottava hänen naapureja varten todistaa.,"Tämä oli hyvin hankala tapaus, sillä käytös oli äärimmäistä, ja heidän tekonsa varmasti kauhistuttivat naapureita.",-0.467360855870565,25.0,1
"Mr Putin became prime minister, before returning to the presidency just three-and-a-half years later.","Herra Putinista tuli pääministeriksi, ennen palaamista presidentinvirkaa juuri three-and-a-half vuosia myöhemmin.",Putinista tuli pääministeri ennen hänen paluutaan presidentiksi vain kolme ja puoli vuotta myöhemmin.,-0.613793679080753,21.0,1
Analysts say he does not have the trust of the Tigrayan-controlled security services.,"Analyytikoilla sanovat, että hänellä ei ole Tigrayan-kontrolloitujen turvallisuuspalvelujen luottamusta.","Analyytikot sanovat, että tigrejen hallitsemat turvallisuuspalvelut eivät luota häneen.",0.584013952012911,63.0,1
"The case dates back to 2013 when Gilead and Merck sued each other, claiming ownership of laboratory work underlying sofosbuvir, the active ingredient in Gilead's drugs.","Tapaus päivittää takaisin 2013 kun Gileadia ja Merck haastoi oikeuteen toinen toisen, väittäen laboratorion omistajuutta työ perimmäinen sofosbuvir, aktiivista ainesta Gileadin lääkkeitä.","Oikeusjuttu juontuu vuoteen 2013, kun Gilead ja Merck haastoivat toisensa oikeuteen Gileadin lääkkeiden tehoaine sofosbuvirin pohjalla olevan laboratoriotyön omistajuudesta.",-0.841301700584306,24.0,1
"According to the police, the attacks are “local sabotage” and differ from customary terrorist attacks.","Poliisin Mukaan, hyökkäykset ovat ""paikallissabotaasi"" ja erottautuvat tavanomaisista terrori-iskuista.","Poliisin mukaan iskut ovat ""paikallista sabotaasia"" ja eroavat tavanomaisista terrori-iskuista.",0.730200172792113,67.0,1
Moelfre Bay rescue: Three men are 'lucky to be alive',Moelfre Bay pelastus: Kolmea ihmistä ovat 'onnekkaita olla eläviä.,Pelastus Moelfre Baylla: Kolme miestä ovat ”onnekkaita ollessaan elossa”,0.693653617597312,66.0,1
There was no such issue this time around in a supreme victory.,Oli ei sellainen kysymys tämä aika noin ylimmässä voitossa.,Tällä kertaa ylivoimaisen voiton kohdalla ei ollut vastaavaa ongelmaa.,-1.65672620071052,1.0,1
But how long?,Mutta kuinka pitkä?,Mutta kuinka pitkään?,0.333840174534487,50.0,1
But Mr Putin's smile looked thin and he was hardly oozing warmth even by his own restrained standards.,Mutta Herra Putinin hymyily näytti ohut ja hän tuskin ooze lämpö jopa kanssa hänen omien hillittyjen normiensa.,"Mutta Putinin hymy näytti väkinäiseltä, eikä hän juurikaan uhkunut lämpöä, edes omien hillittyjen normiensa mukaan.",0.295599900562725,53.0,1
We could have faced a correction in any case,Me voisimme olla kohtanneet korjauksen missakin tahansa tapauksessa.,Korjausliike olisi voinut olla edessä joka tapauksessa,0.4743742864285101,60.0,1
The state encouraged marrying by offering loans and supported having children.,Tilalla rohkaisee avioitua tarjoamalla lainaa ja tuki ollen lapsia.,Valtio kannusti naimisiinmenoa tarjoamalla lainoja ja tuki lapsien saamista.,-0.585475814220703,31.0,1
A witness told police that it wasn't unusual for them to sit in a parked car listening to music.,"Todistaja kertoi poliisin, jonka se ei ollut epätavallinen niille istua parked autossa, joka kuunteli musiikki.","Silminnäkijä kertoi poliisille, että he istuivat usein pysäköidyssä autossa kuuntelemassa musiikkia.",-0.9664273431368778,18.0,1
"Sir Bradley Wiggins, Ed Clancy, Steven Burke and Owain Doull qualified fastest in the four-man, four-kilometres team pursuit.","Sir Bradley Wiggins, Ed Clancy, Steven Burke ja Owain Doull pätevä nopeasti four-man, four-kilometres joukkueen ajo.","Sir Bradley Wiggins, Ed Clancy, Steven Burke ja Owain Doull olivat aika-ajoissa nopeimpia neljän hengen, neljän kilometrin joukkuetakaa-ajossa.",-0.8734420310967679,21.0,1
"With its lens tool, Snapchat allows some 150 million daily users to alter reality and play with identity in ways that border on the absurd.","Linssinsa työkalun Kanssa, Snapchatin sallii jotkut 150 miljoonaa päiväkäyttäjää muuttaa realiteetin ja leikkiä identiteetin keinoissa, jotka rajoittuvat järjetön.","Linssityökalunsa avulla Snapchat mahdollistaa noin 150 miljoonalle päivittäiselle käyttäjälleen todellisuuden muokkaamisen ja identiteetillä leikkimisen tavoilla, jotka ovat lähes naurettavia.",-0.948278634217741,13.0,1
28-Year-Old Chef Found Dead at San Francisco Mall,28 vuotta vanha Keittiömestari Löyti Kuolleen San francisco Kauppakeskuksen luona.,28-vuotias keittiömestari löydettiin kuolleena ostoskeskuksesta San Franciscosta,-0.6017600372576789,23.0,1
"The bang woke the Spanish tea, who had had a sleepy start in the games.","Lyönti herätti espanjalaisen teän, joka oli ollut uninen alku peleissä.",Paukku herätti kisat uneliaasti aloittaneen Espanjan joukkueen.,-0.584434107409676,23.5,2
"Many also have an impression that it would be a good thing if the value of the currency fell, since it promotes the exporting industries.","Monilla on myös vaikutelma, jonka se olisi hyvä asia jos valuutan arvo putosi, koska se edistää vientiteollisuuksia.","Monilla on myös käsitys, että valuutan arvon lasku olisi hyvä asia, koska se edistää vientiteollisuutta.",0.912932948766115,72.0,1
"According to book, Jari was furious when he called to the record company and refused to sing the song, but finally decided on singing it - and that’s good.","Kirjan Mukaan, Jari oli raivoisa kun hän soitti ennätysyritykselle ja kieltäytyi laulamasta laulun, mutta lopulta päätti laulaminen sen - ja tuo on hyvä.","Jari soitteli kirjan mukaan raivoissaan levy-yhtiöön ja kieltäytyi laulamasta kappaletta, mutta päätyi lopulta kuitenkin laulamaan sen - ja hyvä niin.",0.8032932831817141,69.0,1
The reason for skin aging is air pollution.,Syy varten ihovanhenemista on ilmansaastetta.,Syynä ihon ikääntymiseen ovat ilmansaasteet.,-0.256556817467499,40.0,1
"I’m older now, and it’s harder for me.",Minä olen vanhempi nyt ja se on kovempi minua varten.,Olen vanhempi ja tämä on vaikeampaa.,-0.24771162105528305,31.0,1
The inflation rate since the beginning of the year (July 2016 compared to December 2015) has been -0.2% and the annual inflation in July 2016 compared to July 2015 was -0.2%.,Inflaatioasteella lähtien vuoden alusta (heinäkuu 2016 verrattuna joulukuuhun 2015) on ollut -0.2% ja vuotuinen inflaatio Heinäkuussa 2016 verrattuna heinäkuuhun 2015 oli -0.2%.,"Vuoden alusta (heinäkuu 2016 verrattuna joulukuuhun 2015) inflaatioprosentti on ollut -0,2 %, ja vuosittainen inflaatio heinäkuussa 2016 oli -0,2 % verrattuna heinäkuuhun 2015.",0.00854581956254664,38.0,1
"The company does not release figures about diversity on its staff, noting its status as a private company.","Yritys ei vapauta lukuja henkilöstöllä erilaisuudesta sen, arvioiden sen asemaa yksityisyrityksenä.",Yritys ei julkista lukuja henkilökuntansa monimuotoisuudesta huomauttaen statuksestaan yksityisenä yrityksenä.,-0.183463707077898,42.0,1
Locals bemoaned it as the latest loss in a gentrifying city.,Local veisasivat sen viimeisimpänä menettämisenä gentrifying kaupungissa.,Paikalliset surkuttelivat sitä viimeisimpänä menetyksenä keskiluokkaiseksi saneerattavassa kaupungissa.,-0.7682085901947059,26.0,1
Several young Ethiopians said this was how they gathered for protests.,Moni nuoret etiopialaiset sanoivat juuri näin he kokoontuivat protesteille varten.,"Monet nuoret etiopialaiset sanoivat, että näin he kokoontuivat mielenosoituksia varten.",0.40128117603890906,58.0,1
Ankara is angry with the West for what it considers a weak response to the attempted takeover.,Ankara on vihainen West kanssa mitä varten se pitää heikkona vastaus attempted valtaukseen.,"Ankarassa ollaan vihaisia länsimaille siitä, mitä pidetään heikkona vastauksena yritettyyn vallankaappaukseen.",-0.7602265022909409,17.0,1
Something that would be fascinating to watch and at the same time explain the benefits of probiotics.,"Jotakin, joka olisi kiehtova katsella ja samaan aikaan selittää probioticin hyötyjä.","Jotain, jota olisi kiehtovaa katsoa, ja joka samalla selittäisi probioottien etuja.",0.9117203828952052,87.0,1
"In mid-July 85 people were killed and hundreds hurt in Nice, when a 31-year old man drove to a crowd celebrating French national holiday.","Heinäkuun puolivädissä 85 ihmistä saivat surmansa ja sadoissa loukkasivat Nice, kun 31 vuoden vanha ihminen ajoi joukolle, jotka juhlivat ranskalaista kansallispäivää.","Heinäkuun puolivälissä 85 ihmistä kuoli ja satoja loukkaantui Nizzassa, kun 31-vuotias mies ajoi Ranskan kansallispäivää juhlineeseen väkijoukkoon.",0.738583714349429,82.0,1
"For eons, Amharas from Ethiopia's predominantly Christian highlands flourished in politics and business, exploiting the Oromos, many of whom are Muslim and live in lowland areas.","Eonia Varten Amharat Etiopiasta ylivoimisen Kristilliset ylämaat kukoistivat politiikassa ja yrityksessä käyttäen Oromosia monet, jotka ovat Muslimi ja elää alamaan aloissa.","Hyvin pitkän ajan amharat, jotka tulevat Etiopian pääosin kristityiltä ylängöiltä, menestyivät politiikassa ja liiketoiminnassa käyttäen hyväkseen oromoita, joista monet ovat muslimeita ja jotka asuvat alangoilla.",-1.55884950511911,4.0,1
Free trade agreements would be cancelled.,Vapaakauppasopimukset olisivat mitätöivät.,Vapaakauppasopimuksista sanouduttaisiin irti.,0.594437797891802,70.0,2
"Those distant letter combinations spoke facelessly about economic growth, trade relations, national debt, and currency.","Nuo kaukaiset kirje kombinaatiot puhuivat facelessly talouskasvusta, kauppasuhteista, valtionvelasta, ja valuutasta.","Nuo kaukaiset kirjainyhdistelmät puhuivat kasvottomasti talouskasvusta, kauppasuhteista, valtionvelasta ja valuutasta.",-0.473372965471008,47.0,1
"The press, hostile to EU, were not interested in mentioning what IFS, IFM, BoE, CEPR, LSE, and other powerful economic letter combinations thought of the exit consequences.","Lehdistö, vihamielinen EU:lle, ei kiinnostuneille mainita minkä JOSSITTELU, IFM, Boe, CEPR, LSE, ja muu voimakkaille taloudelliset kirje kombinaatiot poistumisen seurausten.","EU-vihamielistä lehdistöä ei kiinnostanut kertoa, mitä mieltä IFS, IFM, BoE, CEPR ja LSE ja muut talouden mahtikirjainyhdistelmät eron seurauksista ovat.",-0.8196463025625609,37.0,1
Last year a police officer was acquitted of causing death by negligence after she hit and killed a man who was lying on the A1 near Paynerne one night in August 2014.,"Viime vuonna poliisi oli vapautettiin aiheuttaa kuoleman huolimattomuuden kanssa sen jälkeen kun hänen löi ja tapppoi ihmisen, joka makata A1 läheisen Paynernen yhden yön Elokuussa 2014.","Viime vuonna poliisi vapautettiin syytteistä koskien laiminlyönnistä johtuvaa kuolemantuottamusta hänen osuttuaan ja tapettuaan miehen, joka makasi A!-tiellä lähellä Paynernea eräänä yönä elokuussa 2014.",-0.33486363063438696,51.0,1
It would have been very cynical three years ago if we'd said we're going to be a great bank for customers and put those brands out there.,Se olisi ollut hyvin kyyniset kolmea vuotta sitten jos me olimme sanoneet me tulemme olemassa suuri pankki asiakkaita varten ja panemassa noita tuotemerkkejä siellä.,"Kolme vuotta sitten olisin ollut hyvin kyyninen, jos olisimme sanoneet, että aiomme olla loistava pankki asiakkaille ja tarjonneet näitä brändejä.",-0.878974914825729,15.0,1
Also the people living in the same household and their roles have been registered.,"Myös ihmiset, jotka elävät samassa kotitaloudessa ja niiden roolien ovat rekisteröity.",Myös samaan talouteen kuuluvat henkilöt ja heidän roolinsa on rekisteröity.,0.600074379512807,78.0,1
"In the late 1990s, when Mr Putin was head of the Federal Security Service (FSB), which replaced the KGB, Mr Ivanov was appointed as his deputy.","Myöhäinen 1990-luku, kun Herra Putin oli Federalistisen Turvallisuuspalvelun pää (FSB), joka korvasi KGBIN, Herra Ivanov nimitettiin hänen varamiehenä.","1990-luvun loppupuolella, kun Putin oli johtajana valtion turvallisuuspalvelu FSB:ssä, joka korvasi KGB:n, Ivanov nimitettiin hänen varajohtajakseen.",0.6693290469311179,80.0,1
It might be even deeper.,Se saattaa olla jopa syvälle.,Se saattaa olla vielä syvempi.,0.0460370401663221,62.0,1
Previously many used spears to defend themselves.,Aikaisemmin monet käytettyt keihäät puolustaa itseä.,Aiemmin monet käyttivät keihäitä suojellakseen itseään.,0.496192378385341,75.0,1
The claim is based on the fact this prevents inflamed gums.,Vaatimus perustuu asiaan tämä estää inflamed ienet.,"Väite perustuu siihen, että tämä estää ientulehduksia.",-0.715764301435095,40.0,1
"I am of course referring to the craze that is Pokémon Go, an app based on the characters first created for video games in the 1990s (it later spawned a cartoon series, playing cards and other spin offs).","Minä tietenkin viitaten hulluuteen, joka on Pokã mon Meno, sovellus perustutaan hahmoihin ensin luotu videopelejä varten 1990-luvussa (se myöhemmin kuti pilapiirroksen sarja, leikkikortteja ja muiden pyörimisen edustoita).","Viittaan tietysti villitykseen nimeltä Pokémon Go. Sovellukseen, joka perustuu hahmoihin, jotka kehitettiin alun perin 1990-luvulla videopeleihin (myöhemmin niistä syntyi piirrossarja, pelikortit ja muita jatkotuotteita).",-0.8542736362717159,36.0,1
